ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
283.0044753,62.0333561,0.8994,0.9081,0.0748,16.306,0.288,3.8,8.704E-01,15.491,0.482,2.3,5.394E-01,1,0,0000,BC,10,58057.55168471,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.826932,219.060983
283.0044013,62.0371376,0.8277,0.8593,0.2065,16.288,0.276,3.9,1.060E+00,15.224,0.476,2.3,5.098E-01,1,0,0000,BC,0,58618.82335399,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.833296,319.927506
283.0102083,62.0374338,0.4654,0.5280,-0.0990,15.147,0.226,4.8,9.578E-01,14.918,null,0.8,7.634E-01,1,0,0000,BU,5,58258.42663002,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.842122,27.741802
283.0050670,62.0373650,0.4503,0.3518,-0.1447,15.341,0.129,8.4,1.132E+00,15.031,null,1.7,6.650E-01,1,0,0000,BU,5,58623.14074603,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.845679,328.948083
283.0051407,62.0373867,0.4855,0.3835,0.1709,14.761,0.145,7.5,1.158E+00,15.339,null,0.7,7.659E-01,1,0,0000,BU,10,58421.95031238,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.849646,329.899050
283.0048615,62.0373104,0.4394,0.3878,-0.2585,15.176,0.136,8.0,1.190E+00,14.807,0.248,4.4,1.176E+00,1,0,0000,BB,10,57886.87730481,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.865197,326.371267
283.0046739,62.0372788,0.4289,0.3579,-0.1394,15.312,0.126,8.6,1.134E+00,15.081,0.307,3.5,1.322E+00,1,0,0000,BB,10,56794.99561983,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.951831,324.279939
283.0051268,62.0331037,0.6377,0.6109,-0.3034,15.789,0.194,5.6,1.222E+00,15.155,0.381,2.8,5.751E-01,1,0,0000,BC,10,58058.33723318,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.953820,209.892924
283.0055086,62.0375102,0.8530,0.5608,-0.3146,15.616,0.192,5.7,5.452E-01,15.565,null,0.2,9.987E-01,1,0,0000,BU,10,58418.02410240,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.955131,334.769090
283.0047906,62.0373275,0.5257,0.4529,0.1253,15.579,0.151,7.2,1.270E+00,15.000,0.424,2.6,7.591E-01,1,0,0000,BC,5,58619.73916859,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,8.982978,325.953144
283.0111914,62.0371767,1.0830,0.9884,0.2083,16.411,0.323,3.4,6.753E-01,15.495,null,-0.4,3.760E-01,1,0,0000,BU,5,56801.97066750,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,8.998305,39.928914
283.0025487,62.0347066,1.7794,1.1606,-0.5642,16.239,0.484,2.2,9.610E-01,15.323,null,0.1,6.100E-01,1,0,0000,CU,5,58782.29235458,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.036712,257.266212
283.0048705,62.0331468,0.8660,0.7553,-0.2478,16.350,0.268,4.1,1.818E+00,15.467,0.470,2.3,8.352E-01,1,0,0000,BC,5,56802.10220731,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.046256,212.759878
283.0114118,62.0371113,1.1274,0.9796,-0.3564,16.158,0.300,3.6,1.360E+00,15.481,null,-0.1,4.925E-01,1,0,0000,BU,10,57694.66022523,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.067083,42.687691
283.0045359,62.0372772,0.4967,0.4505,0.0370,15.372,0.158,6.9,7.679E-01,15.578,0.525,2.1,5.742E-01,1,0,0000,BC,10,57525.57553303,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.085204,323.065961
283.0055439,62.0329519,0.9230,0.9401,0.2038,16.140,0.290,3.7,9.467E-01,14.959,null,1.3,3.819E-01,1,0,0000,BU,5,58621.96325273,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.119515,204.337539
283.0044719,62.0372719,0.3985,0.3370,-0.1056,15.365,0.127,8.5,7.893E-01,14.273,0.234,4.6,2.752E+00,1,0,0000,BB,10,58783.33907134,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.135398,322.452456
283.0034984,62.0368251,0.4579,0.4207,-0.1155,15.529,0.138,7.9,1.522E+00,14.526,null,1.6,4.494E-01,1,0,0000,BU,0,58986.42596692,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.151108,308.004868
283.0124644,62.0339783,0.4042,0.3164,-0.0779,15.014,0.108,10.1,3.168E+00,15.327,null,0.0,8.915E-01,1,0,0000,AU,0,58988.91083730,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.170352,120.206963
283.0042005,62.0371912,0.4952,0.4227,-0.1591,15.483,0.149,7.3,1.188E+00,14.843,0.270,4.0,5.545E-01,1,0,0000,BB,10,58420.77243686,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.200160,319.085853
283.0048248,62.0374123,0.3985,0.3476,-0.1057,15.282,0.118,9.2,5.719E-01,14.910,0.318,3.4,9.243E-01,1,0,0000,BB,10,58057.55168471,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.206195,327.314760
283.0043996,62.0372717,0.4512,0.3948,-0.1571,15.113,0.154,7.1,1.140E+00,14.701,null,1.9,1.190E+00,1,0,0000,BU,10,57700.94857084,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.209722,321.847756
283.0041831,62.0371935,0.4437,0.4624,-0.1802,15.359,0.150,7.2,6.487E-01,14.968,0.301,3.6,6.810E-01,1,0,0000,BB,10,57161.76635464,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.225670,318.981692
283.0048242,62.0374319,0.5970,0.4120,-0.2018,15.305,0.159,6.8,1.184E+00,15.374,0.499,2.2,3.979E-01,1,0,0000,BC,10,56975.94728992,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.266202,327.545115
283.0044319,62.0373039,0.3638,0.3344,-0.1379,15.328,0.116,9.3,1.581E+00,14.836,0.257,4.2,1.032E+00,1,0,0000,BB,10,58781.76912354,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.267897,322.555562
283.0047078,62.0373982,0.5876,0.4705,-0.2310,15.355,0.198,5.5,6.686E-01,15.130,0.335,3.2,1.044E+00,1,0,0000,BB,10,57890.02000500,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.272157,326.118147
283.0124248,62.0366322,1.0995,1.3537,0.4193,16.570,null,1.0,1.083E+00,14.380,0.491,2.2,6.159E-01,1,0,0000,UC,5,56796.44332273,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.281571,57.841768
283.0046007,62.0373688,0.4975,0.4405,-0.1999,15.431,0.135,8.0,1.673E+00,15.388,null,0.1,4.370E-01,1,0,0000,BU,5,56800.52296494,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.287440,324.828121
283.0046652,62.0373899,0.5128,0.4157,0.0425,15.624,0.160,6.8,7.207E-01,15.469,0.432,2.5,8.263E-01,1,0,0000,BC,10,58058.73007080,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.287757,325.647108
283.0040020,62.0371533,0.5667,0.6993,-0.2405,15.532,0.176,6.2,8.175E-01,15.436,0.484,2.2,8.526E-01,1,0,0000,BC,0,58989.43394106,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.322819,316.980058
283.0047753,62.0374367,0.3684,0.3360,-0.0635,15.174,0.118,9.2,1.002E+00,14.466,0.228,4.8,6.438E-01,1,0,0000,BB,10,57162.29136874,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.325277,327.174153
283.0044950,62.0373469,0.9712,0.7677,0.3249,15.578,0.466,2.3,3.634E-01,15.032,0.337,3.2,6.646E-01,1,0,0000,CB,10,56980.28620699,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.327742,323.653214
283.0042449,62.0372562,0.4555,0.4871,0.1442,15.325,0.165,6.6,1.118E+00,15.091,0.365,3.0,5.962E-01,1,0,0000,BC,10,58982.76348049,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.330256,320.374916
283.0045137,62.0373557,0.4152,0.4266,-0.1782,15.317,0.137,7.9,6.712E-01,15.019,0.358,3.0,8.180E-01,1,0,0000,BC,10,57892.50806031,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.334653,323.924518
283.0044173,62.0373227,0.3417,0.3366,-0.1534,14.955,0.134,8.1,9.886E-01,15.363,0.372,2.9,1.047E+00,1,0,0000,BC,5,56797.89089880,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.336639,322.688025
283.0036218,62.0335428,0.8844,0.7434,-0.3909,15.919,0.345,3.1,7.328E-01,15.635,null,-0.3,8.931E-01,1,0,0000,BU,10,57335.93371171,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.341165,228.565054
283.0047640,62.0374403,0.3593,0.3167,-0.1174,15.330,0.115,9.4,1.102E+00,14.751,0.267,4.1,7.619E-01,1,0,0000,BB,10,57697.41149813,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.346512,327.118967
283.0031028,62.0338625,0.8023,0.7544,0.1415,16.286,0.276,3.9,9.092E-01,15.008,0.340,3.2,7.124E-01,1,0,0000,BB,5,59148.79409328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.348302,237.442737
283.0046167,62.0373955,0.4239,0.3835,-0.0631,15.389,0.125,8.7,1.058E+00,15.153,null,0.6,9.353E-01,1,0,0000,BU,5,56798.81218729,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.350770,325.302684
283.0043020,62.0372857,0.5334,0.4987,-0.0828,15.550,0.147,7.4,9.935E-01,15.003,null,1.0,1.178E+00,1,0,0000,BU,0,58986.81829473,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.351654,321.244782
283.0046244,62.0373994,0.3875,0.3998,-0.1693,15.525,0.133,8.2,1.108E+00,15.080,0.337,3.2,7.853E-01,1,0,0000,BB,10,56978.05104215,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.354932,325.417085
283.0046612,62.0374118,0.5695,0.4047,-0.1529,15.641,0.170,6.4,9.923E-01,14.629,0.254,4.3,5.281E-01,1,0,0000,BB,10,58258.16482330,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.356735,325.885419
283.0045647,62.0373821,0.4044,0.3799,0.0476,15.399,0.130,8.4,1.288E+00,14.474,0.224,4.8,5.082E-01,1,0,0000,BB,10,57697.28046703,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.361610,324.692923
283.0046874,62.0374368,0.5189,0.5087,-0.2537,15.335,0.220,4.9,1.207E+00,15.429,0.495,2.2,7.045E-01,1,0,0000,BC,5,56798.94372721,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.406842,326.415907
283.0042938,62.0373068,0.4005,0.3787,-0.1358,15.303,0.144,7.5,1.838E+00,14.791,null,1.1,8.341E-01,1,0,0000,BU,0,58990.87260411,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.419624,321.468378
283.0050241,62.0375381,0.5173,0.3861,-0.0466,15.086,0.144,7.5,9.304E-01,15.082,0.337,3.2,2.818E-01,1,0,0000,BB,10,57696.88737303,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.420455,330.526091
283.0047779,62.0374695,0.5314,0.5067,-0.0730,15.088,0.249,4.4,6.000E-01,14.638,null,1.8,1.196E+00,1,0,0000,BU,10,57701.60372588,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.422363,327.585842
283.0055819,62.0328493,0.6225,0.6020,0.2277,16.275,0.246,4.4,2.028E+00,14.425,0.260,4.2,5.966E-01,1,0,0000,BB,5,56796.31165550,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.431973,203.057750
283.0044483,62.0373718,0.4374,0.3870,-0.1061,15.476,0.134,8.1,1.064E+00,14.877,0.290,3.7,8.087E-01,1,0,0000,BB,5,58620.26252729,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.446669,323.590374
283.0046115,62.0374262,0.4635,0.4726,-0.1390,15.541,0.162,6.7,1.101E+00,15.433,0.443,2.5,6.406E-01,1,0,0000,BC,10,57527.41021848,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.446795,325.640515
283.0042797,62.0373112,0.3336,0.2853,-0.0554,15.108,0.096,11.4,1.556E+00,15.119,null,-0.5,3.919E-01,1,0,0000,AU,10,58059.38471522,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.446846,321.415310
283.0044627,62.0373774,0.4510,0.4080,0.0559,15.280,0.132,8.2,5.806E-01,14.998,0.356,3.0,4.844E-01,1,0,0000,BC,10,58784.77811649,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.448517,323.781565
283.0046484,62.0374406,0.3682,0.3234,-0.1465,15.433,0.120,9.0,1.036E+00,15.164,0.318,3.4,9.341E-01,1,0,0000,BB,10,57693.48119944,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.454776,326.129425
283.0043535,62.0373433,0.4032,0.4245,-0.1856,15.150,0.124,8.7,1.067E+00,15.108,0.359,3.0,4.177E-01,1,0,0000,BC,5,59148.79409328,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.460992,322.441565
283.0048873,62.0375146,0.6172,0.4187,0.2032,15.216,0.198,5.5,7.994E-01,15.447,0.432,2.5,8.597E-01,1,0,0000,BC,10,57338.68817194,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.463545,329.056786
283.0048003,62.0374915,0.5494,0.4284,-0.1401,15.535,0.150,7.2,1.579E+00,14.792,null,1.7,1.067E+00,1,0,0000,BU,10,57895.12689209,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.469244,328.035878
283.0045992,62.0374334,0.3851,0.3784,-0.1756,15.298,0.116,9.4,7.313E-01,15.335,0.474,2.3,6.182E-01,1,0,0000,BC,10,56976.99910230,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.479911,325.625348
283.0040875,62.0372488,0.4014,0.3823,0.1058,15.339,0.126,8.6,1.460E+00,14.926,null,0.9,5.270E-01,1,0,0000,BU,5,56799.99655104,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.481791,319.035548
283.0042111,62.0372991,0.5240,0.4732,-0.1231,15.504,0.150,7.2,7.611E-01,15.368,0.418,2.6,5.546E-01,1,0,0000,BC,0,56798.54898014,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.485753,320.704461
283.0044915,62.0374041,0.4099,0.3405,-0.0688,15.304,0.116,9.4,1.713E+00,14.919,0.278,3.9,9.641E-01,1,0,0000,BB,10,57158.74780984,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.497819,324.360803
283.0040555,62.0372434,0.4215,0.4052,-0.1904,15.546,0.155,7.0,1.090E+00,15.229,0.346,3.1,1.041E+00,1,0,0000,BB,5,56796.96973694,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.502678,318.712775
283.0047158,62.0374778,0.5598,0.4686,-0.2994,15.539,0.174,6.2,1.758E+00,15.140,0.378,2.9,5.307E-01,1,0,0000,BC,10,57894.86508541,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.504058,327.148930
283.0044347,62.0373883,0.5987,0.5428,-0.2160,15.584,0.189,5.7,9.307E-01,14.877,0.363,3.0,1.025E+00,1,0,0000,BC,10,57162.16008344,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.508114,323.691518
283.0047537,62.0374913,0.4948,0.4961,-0.0733,15.691,0.158,6.9,6.270E-01,14.867,null,0.1,1.146E+00,1,0,0000,BU,10,59150.75599332,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.510515,327.631548
283.0043800,62.0373716,0.4803,0.4541,0.0259,15.209,0.183,5.9,6.638E-01,15.396,0.471,2.3,5.600E-01,1,0,0000,BC,0,57525.44450236,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.514983,323.029087
283.0044037,62.0373804,0.4085,0.3801,-0.2096,15.279,0.137,7.9,1.089E+00,14.762,null,1.7,6.669E-01,1,0,0000,BU,10,57336.19603461,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.516368,323.336239
283.0043916,62.0373787,0.3871,0.3300,0.0500,15.254,0.111,9.8,9.400E-01,15.039,0.396,2.7,4.796E-01,1,0,0000,BC,10,57159.66655265,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.523677,323.215688
283.0047504,62.0374954,0.5184,0.4162,-0.1435,15.532,0.139,7.8,1.096E+00,15.087,null,1.1,6.158E-01,1,0,0000,BU,10,59153.76396899,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.525965,327.650781
283.0043849,62.0373783,0.4310,0.4156,-0.1415,15.450,0.129,8.4,6.710E-01,14.757,null,1.1,5.719E-01,1,0,0000,BU,10,57336.58950987,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.529302,323.156043
283.0044271,62.0373951,0.3667,0.3156,-0.1133,15.306,0.115,9.4,9.323E-01,14.542,0.295,3.7,6.608E-01,1,0,0000,BB,10,58058.07542634,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.535438,323.716506
283.0045338,62.0374318,0.5059,0.3695,-0.1841,15.277,0.132,8.2,8.797E-01,15.218,0.350,3.1,1.087E+00,1,0,0000,BB,10,57160.97889681,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.537958,325.058467
283.0044236,62.0373948,0.3625,0.3087,-0.0129,15.177,0.106,10.2,9.051E-01,14.969,0.323,3.4,4.804E-01,1,0,0000,AB,10,57523.74097429,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.538066,323.684059
283.0045487,62.0374368,0.3663,0.3116,-0.1038,15.118,0.102,10.6,9.253E-01,15.075,0.376,2.9,7.607E-01,1,0,0000,AC,10,58254.50029123,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.538357,325.244241
283.0038715,62.0371826,0.3789,0.3380,-0.0402,15.114,0.118,9.2,7.063E-01,15.091,0.454,2.4,5.070E-01,1,0,0000,BC,10,59149.97121002,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.550650,316.445651
283.0043874,62.0373878,0.4387,0.4528,-0.2125,15.525,0.170,6.4,7.958E-01,14.623,0.273,4.0,8.363E-01,1,0,0000,BB,0,57891.59148198,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.554169,323.299287
283.0046202,62.0374652,0.4446,0.3878,-0.0862,15.491,0.136,8.0,4.760E-01,15.227,0.368,3.0,9.965E-01,1,0,0000,BC,10,57696.49440692,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.554841,326.188413
283.0039885,62.0372350,0.4711,0.4454,-0.2003,15.402,0.142,7.6,1.253E+00,15.328,0.527,2.1,6.884E-01,1,0,0000,BC,10,58990.74182819,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.555164,318.083547
283.0045425,62.0374407,0.4583,0.4546,-0.1541,15.266,0.149,7.3,1.222E+00,15.397,0.506,2.1,3.593E-01,1,0,0000,BC,10,58253.84590148,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.555858,325.240681
283.0042242,62.0373308,1.1459,1.1652,-0.6137,16.054,0.372,2.9,7.550E-01,15.047,null,1.2,9.179E-01,1,0,0000,CU,10,57891.59135466,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.560477,321.240192
283.0045612,62.0374513,0.5513,0.4068,-0.1612,15.372,0.183,5.9,1.081E+00,14.900,0.378,2.9,8.342E-01,1,0,0000,BC,5,56800.39142517,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.569328,325.526224
283.0134374,62.0352032,0.9568,0.9214,-0.2446,15.986,0.448,2.4,5.355E-01,15.164,null,-1.9,4.299E-01,1,0,0000,CU,10,58062.39613135,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,9.569565,91.221872
283.0041957,62.0373240,0.4176,0.4083,-0.2121,15.211,0.170,6.4,5.050E-01,14.668,null,1.8,9.296E-01,1,0,0000,BU,10,57161.37262598,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.571656,320.923895
283.0042760,62.0373546,0.3934,0.3142,0.0667,15.172,0.104,10.4,1.568E+00,15.316,0.405,2.7,8.118E-01,1,0,0000,AC,10,57345.90189067,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.573315,321.969326
283.0042891,62.0373633,0.4818,0.4404,-0.0906,15.501,0.150,7.3,1.174E+00,15.339,0.474,2.3,8.669E-01,1,0,0000,BC,10,58620.00084796,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.584430,322.188806
283.0040438,62.0372703,0.5590,0.4365,0.0678,15.438,0.146,7.5,1.019E+00,15.248,null,1.0,5.905E-01,1,0,0000,BU,0,56799.07539449,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.588599,319.005947
283.0041909,62.0373299,0.6077,0.5444,-0.3232,15.579,0.204,5.3,8.166E-01,14.693,0.311,3.5,7.361E-01,1,0,0000,BB,10,57163.99756547,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.593254,320.966298
283.0045900,62.0374732,0.4962,0.4074,0.0496,15.459,0.138,7.8,1.147E+00,15.280,0.381,2.9,8.816E-01,1,0,0000,BC,5,58982.24024918,2842162001351037366,15.372,0.029,15.255,0.052,13.070,0.402,9.301,null,688814713,16.518,0.1263,15.846,0.1418,15.266,0.1892,9.607175,326.031398
